user_id,followers_count,official,top_user,high_quality
3212590852,47511,1,0,0
6072527678,4676,1,0,0
2081573015,157775,0,0,1
1638782947,24924215,1,1,1
2109185642,520864,1,1,1
3731426343,458266,0,1,1
2868676035,3495918,1,1,1
2598976311,15913,0,0,1
3334017434,298176,1,1,0
5655420911,678352,0,0,0
1686222447,1073,0,0,0
2443744521,5182894,1,1,0
1708575033,809194,0,1,1
5140591723,256113,1,0,0
1400746110,18662,0,0,0
6605591510,17,0,0,0
7694110310,11,0,0,0
2346396564,133576,0,0,0
1747728084,204532,1,1,1
5797548730,91,0,0,0
1891503444,955272,1,1,1
6368408538,4,0,0,0
3938348186,35492,1,0,0
5131757944,11936,1,0,0
5967930660,49,0,0,0
1958129523,3225,1,0,0
5182191786,75874,1,0,0
3978107689,11629,1,0,0
5601445697,785,0,0,0
3439488490,33209,1,0,1
1260407871,1054061,1,1,1
6124642021,15100099,1,1,1
1688743504,1333870,1,1,1
2763138705,180,0,0,0
3254601903,145929,1,1,0
5872960861,227679,1,0,1
6461336783,9,0,0,0
1883740884,56009,0,0,1
1666328712,113940,0,0,0
1832121535,282,0,0,0
3213905015,906,0,0,0
5747171167,1170790,0,1,1
2661576713,128,0,0,0
2769348787,108014,0,0,1
2611325007,31684,0,0,1
2470643017,35992,1,0,0
2740701762,5437,0,0,0
2609496775,34298,0,0,1
5973679301,2,0,0,0
1443766420,467874,1,1,1
1834076384,633,0,0,0
2532292007,436604,1,1,1
2348117285,185,0,0,0
1678979075,105440,0,0,1
7372107119,1,0,0,0
7322557633,109289,1,0,0
3214265705,330,0,0,0
7699071729,46,0,0,0
2127460165,8605774,1,1,1
2759924983,14,0,0,0
1927479137,299,0,0,0
2802207234,29925,1,0,1
3954998733,144016,1,1,0
3215993314,54304,1,0,0
1854580681,454550,1,1,1
5400334014,97,0,0,0
5833977986,39,0,0,0
2427005713,179900,0,1,0
2427077847,322424,1,1,0
5077446469,4054,1,0,0
3199265025,7610,0,0,0
5822206027,1006425,1,1,1
1746416583,680419,0,1,1
2178873290,1374014,1,1,0
1387072801,934,0,0,0
1974646847,516,0,0,0
3898311280,61304,1,0,0
5687152992,74,0,0,0
1807413411,2409,0,0,0
1492699664,234463,0,1,1
2972255371,185,0,0,0
6041878054,133,0,0,0
5376273679,402,0,0,0
3699175834,130876,1,0,0
2608424991,45030,1,0,0
5508235990,3289,0,0,0
6747396902,111,0,0,0
5183547871,2207,1,0,0
3619005510,106,0,0,0
2924641757,38,0,0,0
1223164765,127878,1,1,1
2688597143,218,0,0,0
3235606600,46781,1,0,1
5861845369,207971,1,0,0
2337748750,329638,1,1,0
6022558634,371,0,0,0
7161158619,311017,0,1,0
1363502007,571649,1,1,0
3881380517,10570955,1,1,1
7359169088,270594,1,0,0
5828982052,4,0,0,0
1772092024,978,0,0,0
3443851640,36004,1,0,0
6572421280,2813,0,0,0
1806811377,1473483,1,1,1
1810236573,242855,0,1,1
5374628075,304887,0,0,0
1077568227,61416,0,0,1
1943334873,9091,0,0,0
6768303733,739913,0,1,1
6156657025,12,0,0,0
2047729270,18565,1,0,0
2300279655,340818,1,1,1
3581996545,2804,0,0,0
7390326116,259,0,0,0
1236392942,4815797,0,1,1
6089461171,104,0,0,0
5601873212,85,0,0,0
1650718102,485276,0,1,1
7383733574,124,0,0,0
1191965271,24592097,1,1,1
5533727352,189,0,0,0
1485644080,22190,0,0,1
6294743119,345,0,0,0
1977407911,1108803,1,1,0
5519408578,2036,0,0,0
7809286786,68,0,0,0
5889312518,5670,0,0,0
2784025944,67,0,0,0
5967349210,787,0,0,0
7331162346,1,0,0,0
7572255506,11671,0,0,0
1661830673,830,0,0,0
5525366891,149291,0,0,1
1897723622,1574565,1,1,0
7721349459,22,0,0,0
5176657165,49,0,0,0
6604810254,27,0,0,0
2316874621,68795,1,0,0
5713402139,265,0,0,0
2417144265,1076635,1,1,0
6588695161,278131,1,1,0
2968342995,84,0,0,0
2769337761,2590,0,0,0
3238612233,548444,1,1,1
1267037412,74720,0,0,1
5910884089,43,0,0,0
6579578188,1,0,0,0
1795986437,301,0,0,0
5402056290,123,0,0,0
7519510864,13,0,0,0
1231759973,15236929,1,1,1
5157325535,11103,1,0,0
7213331629,2,0,0,0
3695637705,109415,1,0,0
5417358344,256,0,0,0
2023511845,118,0,0,0
2767694202,310525,1,1,1
3231920057,2341973,1,0,0
1988518703,2888836,1,0,0
3225231435,1892125,1,1,1
1972541785,11709,0,0,0
1714462833,985681,0,0,0
1984104953,445663,0,0,0
1981906755,667973,0,1,1
2245266941,6071509,1,0,0
1984581081,30964,0,0,1
2740635927,117108,1,0,1
2702378892,418634,1,1,0
6029496767,3,0,0,0
5243922036,696,0,0,0
7202010288,59,0,0,0
7294589372,53,0,0,0
3560915922,6197,0,0,0
6380872837,9,0,0,0
6174413689,1076302,1,1,1
2730752854,651545,1,1,0
7836649129,8,0,0,0
2091527953,996,0,0,0
5873918864,132,0,0,0
6106900070,9,0,0,0
5056314965,155,0,0,0
6856161139,100345,0,0,0
2258727970,37805203,0,1,1
1622315132,66106,0,0,1
6822898548,57,0,0,0
2257416622,377,0,0,0
6320849089,24,0,0,0
1915096531,1248573,1,1,1
6676530429,100449,0,0,0
1821168223,409,0,0,0
6982144159,100171,0,0,0
1248458591,315920,0,1,1
2057867590,9792,1,0,0
1263692934,227122,0,1,1
5581075167,29,0,0,0
7831335954,1,0,0,0
5563474079,611,0,0,0
2641262894,7159,1,0,0
1915671961,4270895,1,1,1
6446560515,100436,0,0,0
2044679991,21367663,0,1,1
1912992543,4885236,0,0,0
5341246345,736081,1,0,0
6828504121,30024,1,0,0
1705347943,44560,1,0,1
1631180077,1484825,1,0,0
1988524325,476202,0,0,0
3048800300,33900013,1,1,1
2483036743,550,0,0,0
6996479489,103458,1,0,0
5351834801,751,0,0,0
1629007947,932,0,0,0
6837911255,166063,1,1,1
1881124713,210695,1,1,1
6152226522,8288,0,0,0
5733132888,62,0,0,0
6068823925,100703,0,0,0
7785959630,13,0,0,0
6137461669,182,0,0,0
5185524910,12841,1,0,1
1789954585,372,0,0,0
6067175773,2,0,0,0
7611678751,13181,0,0,0
5366046623,121,0,0,0
2763180813,212,0,0,0
5338097982,224,0,0,0
2881030352,22501,1,0,0
6872806562,300175,0,0,0
1678022167,219795,0,1,1
5318275547,373,0,0,0
7406245201,17,0,0,0
1968026143,2568,0,0,0
5568105488,167526,0,1,1
5980418001,71,0,0,0
3170785462,274,0,0,0
2708188497,75941,0,0,0
3974560125,3905,1,0,0
5018637328,2518910,1,1,0
2676724900,70,0,0,0
1835081942,723412,1,1,1
6508786105,114,0,0,0
6861348499,101125,0,0,0
1684012053,7374081,1,1,1
2527687040,1169027,1,1,0
2906643121,354,0,0,0
2377587254,2304457,1,1,1
2553604372,563839,1,1,1
7337174196,18,0,0,0
5700327798,301710,0,0,0
6314151441,193,0,0,0
2945394960,58228,0,0,0
1916333694,4293,1,0,0
6037671692,187,0,0,0
5971781760,303281,0,0,0
1855580591,142,0,0,0
7592459845,19,0,0,0
2120977033,221480,0,1,1
2082596927,316565,1,1,0
2442273073,665101,1,1,0
1635129887,52,0,0,0
6933040093,3153,1,0,0
6040548110,2522,1,0,0
6993336000,81107,0,0,0
7817821694,1,0,0,0
5103376375,91993,0,0,1
2037181057,269113,1,0,1
5888804974,434348,0,0,0
2025629995,363899,1,1,1
1874294301,40,0,0,0
2792340337,390,0,0,0
1712800381,116685,0,0,1
3709494563,367726,1,1,0
2056830443,28,0,0,0
1667284265,418,0,0,0
2001424242,3465403,1,1,0
5540644502,154,0,0,0
2125062204,58078,0,0,0
5756091901,1422,1,0,0
1801487174,2894082,1,1,1
3341088170,196540,1,1,0
3514732862,7263601,1,1,1
1008746521,79355,0,0,1
1932713114,396,0,0,0
5462293589,56,0,0,0
5721519640,28390,0,0,1
5015014169,243,0,0,0
7468994639,412,0,0,0
6447835828,50,0,0,0
6765172763,4305,0,0,0
6375641104,15748,0,0,0
7324754979,43,0,0,0
1263899962,156,0,0,0
2280198017,22032540,0,1,1
1650962985,357,0,0,0
1851766841,302936,1,1,1
6661305677,41,0,0,0
5189647310,4084,0,0,0
2370271321,18247,1,0,0
2771671623,174,0,0,0
1639803785,125,0,0,0
5784778918,11480,1,0,0
5529613564,66,0,0,0
1742836683,353,0,0,0
5834754176,37,0,0,0
1553215662,231379,1,0,1
1283367840,1319752,0,1,1
6213974274,162883,1,0,1
7398513104,137,0,0,0
7091796789,55,0,0,0
6295188012,123,0,0,0
3645057472,490,0,0,0
1699547483,1294907,0,1,1
3616672660,65,0,0,0
2110048113,7087970,1,1,1
5579603135,1051,0,0,0
6094588554,16590,1,0,0
5272845144,241,0,0,0
5752617293,146,0,0,0
5426782372,1136,1,0,0
1642088277,40524109,1,1,1
2793767913,292816,1,1,1
7745592114,37791,0,0,1
7715290863,38,0,0,0
7753700797,411,1,0,0
5868020751,416,0,0,0
5064777068,11020,1,0,0
1781026927,643,0,0,0
7469486554,20787,1,0,0
3137482263,9,0,0,0
2094304173,160910,0,1,1
3487447983,1055761,1,1,0
6080476277,90,0,0,0
2190397433,135702,0,1,1
1505623033,612,0,0,0
6724296583,201793,1,0,0
7761805397,462906,1,0,0
2318910945,69764621,1,1,1
2908045831,24322,1,0,1
3413019662,6761,1,0,0
1130707905,201961,0,1,1
7798814579,11,0,0,0
1664176597,2604218,1,1,1
6894244654,37,0,0,0
6872001540,220,0,0,0
2764517242,713297,0,1,1
5286840785,1161,0,0,0
1894216900,258752,1,1,0
2332958784,529518,0,1,1
3720869660,143,0,0,0
2530271525,545,0,0,0
2240440253,9245,1,0,0
1069693244,509,0,0,0
5786983557,136467,1,0,0
6357580472,730842,0,1,1
5872660249,42,0,0,0
1257816534,2808520,0,1,1
2332992900,1393162,1,1,1
2969591131,2166,1,0,0
6340194523,1556,0,0,0
7734545175,154340,0,0,1
2350922417,26540,1,0,0
1750070171,3476645,1,1,1
1094288980,1291,0,0,0
5290452795,65,0,0,0
7752983693,120,0,0,0
1646051850,8915630,1,1,1
5585434723,39,0,0,0
2066947457,492,0,0,0
1261823123,317209,0,1,1
5979518043,282,0,0,0
5551535898,28616,1,0,0
7142274833,26,0,0,0
6169631999,700,0,0,0
5061229888,1808787,1,1,1
7757449685,32,0,0,0
3716316921,103104,1,0,0
1479040710,494661,1,1,1
5976614111,88,0,0,0
5556545776,1078307,1,1,0
3930794463,2984,1,0,0
6427410612,69,0,0,0
7556001093,219,0,0,0
1683322745,1319213,1,1,0
1923969675,2370607,1,1,1
2161305687,1812,0,0,0
6301491315,41,0,0,0
6297096231,25,0,0,0
3160612662,177779,1,1,0
2118205862,904394,1,1,1
7148080341,1615,0,0,0
1058664381,399716,1,1,0
1927786044,400025,0,1,1
1889392913,44790,0,0,1
1445129992,946,0,0,0
6657768176,147,0,0,0
5152086416,155,0,0,0
5673200915,191,0,0,0
1258623607,180,0,0,0
1470409103,571,0,0,0
5995792455,574,0,0,0
2192417884,128,0,0,0
1899816015,357920,0,1,1
3676422051,67866,1,0,0
2768679215,99674,1,0,0
1992609200,37871,1,0,0
5058856402,23264,1,0,0
6035457628,11622,0,0,1
2387234414,7100,1,0,0
2826508265,12631,0,0,0
7154061664,55040,0,0,1
3652499857,181728,1,1,0
7796159738,1,0,0,0
2738546443,3060038,1,1,0
2312821040,528354,1,1,1
2328411531,876,0,0,0
1940615965,10646,0,0,1
5017338920,76,0,0,0
3316714211,371512,1,1,1
5750600479,2606028,0,1,1
3958571683,7208,1,0,0
1117103030,55,0,0,0
3323234234,4598,0,0,0
2437016970,505940,0,1,1
5976894768,108561,0,0,0
6585057962,10,0,0,0
6442048640,9566,0,0,0
1235607535,1089,0,0,0
1856038614,351,0,0,0
6723450798,116,1,0,0
6724296556,113,1,0,0
5211373207,1104,0,0,0
1935167034,3004318,1,1,0
1462941271,1144955,0,1,1
5157743543,9791,0,0,0
6078017096,122,0,0,0
2318795645,771,0,0,0
1869395565,269,0,0,0
6266681946,106,0,0,0
1296373854,159,0,0,0
2531636401,1030,0,0,0
1621512061,153762,0,1,1
2886211504,308,0,0,0
1837737815,2214,0,0,0
1788843711,48,0,0,0
7708970538,45,0,0,0
1808531352,27114,0,0,1
6169216094,47986,0,0,1
1496814384,5377,0,0,0
5034879018,126544,1,0,0
1676534070,282,0,0,0
1249421337,1067,0,0,0
1650057470,79579,1,0,0
5993531560,13048735,1,1,1
7854151623,1,0,0,0
5141374484,6214,0,0,1
7408439041,11465,0,0,0
5490472291,6,0,0,0
6509397911,11840,0,0,0
1508661252,573433,0,0,0
7850613720,539,0,0,0
5540436150,55,0,0,0
1470809487,4361543,0,1,1
1900942187,18539,1,0,0
1641561812,20611428,1,1,1
2144398475,26,0,0,0
1188135653,13251,0,0,0
6020927488,120,0,0,0
7503128180,2,0,0,0
7684746638,18,0,0,0
6587371531,36,0,0,0
2376534624,2411363,1,1,1
1885454921,4873049,1,1,1
2895759815,937149,0,1,1
7546257428,255,0,0,0
1593163950,810680,0,1,1
1459237050,11279,0,0,0
3845534633,319,0,0,0
5065886873,1038680,0,1,1
6887650157,172,0,0,0
6501926801,1240,1,0,0
1405544475,112872,0,1,1
3806199621,268055,1,1,0
1644489953,19164259,1,1,1
1760593805,334,0,0,0
1726460812,269,0,0,0
1253868034,125,0,0,0
6886021576,2464,0,0,0
5189379462,24047,1,0,1
3299203424,88923,1,0,0
5596084499,222,0,0,0
3166194265,137532,1,1,0
3161363514,39360,0,0,1
5182797409,3710,1,0,0
7822820991,6,0,0,0
6171779614,3,0,0,0
2527414110,70055,1,0,0
1964107085,250,0,0,0
1453302367,48928,0,0,1
6197487697,35,0,0,0
1226134960,2184345,0,1,1
1761124503,70025,0,0,1
2367215325,199,0,0,0
5632570931,1023638,1,1,0
1268250792,1703,0,0,0
5107088454,867,0,0,0
6413152483,82,0,0,0
1751522980,107,0,0,0
6574244199,14829,1,0,0
6978047553,363,0,0,0
5394116891,57065,0,0,1
1269958702,1841,0,0,0
6515291461,6997,1,0,0
6988403851,155,0,0,0
1326410461,8128513,0,1,1
7621499905,800540,1,0,1
3263803654,64,0,0,0
2003217771,649749,0,1,1
5943595658,8116102,1,1,1
1659280190,56543,0,0,1
7763246918,104,0,0,0
5703034691,570322,1,0,1
1614857442,5777084,0,1,1
6406329334,10985,0,0,0
1798653494,2798293,0,1,1
2486425561,345,0,0,0
1655024130,41,0,0,0
1233965570,51016,0,0,1
2116778543,41864,0,0,1
5910948542,269979,1,1,1
5908010790,100,0,0,0
3746916281,107336,1,0,0
7576701281,3527,0,0,0
7842725500,10,0,0,0
1732028757,5069,0,0,0
7784232266,68829,0,0,0
3843358809,1132376,0,1,1
1460476223,602735,0,1,1
2125491577,522,0,0,0
6303864569,16,0,0,0
7752729208,1014201,1,0,0
1205705163,125,0,0,0
2815224714,1271656,1,1,1
7436209445,61,0,0,0
3814811980,163,0,0,0
5866338771,614319,0,1,1
3964991954,73,0,0,0
2637031565,3317,0,0,0
3271855184,180737,1,1,0
5039398819,9035,0,0,1
6082154181,79,0,0,0
1257503030,1651,0,0,0
5822869725,30281,0,0,1
2169710385,130,0,0,0
6372873842,43299,1,0,1
6901381667,234,0,0,0
6493878665,166,0,0,0
1995132305,2065,0,0,0
5177739262,4470,1,0,0
1837242684,269948,0,1,1
5732732402,14,0,0,0
5842054952,182,0,0,0
1219896967,2569,0,0,0
6405611366,2,0,0,0
1267454277,23107997,1,1,1
2183542485,647391,0,1,1
6588242778,6,0,0,0
3274300483,21028,1,0,0
5453095925,74486,1,0,0
6194605610,47,0,0,0
2688526313,54125,0,0,1
5713600337,12183,0,0,0
1261102841,954,0,0,0
5998252503,127400,1,0,0
7574061801,2,0,0,0
1934651497,2191,0,0,0
7205915083,332,1,0,0
2780724530,34907,1,0,0
5613566198,9,0,0,0
1907876103,426,0,0,0
5194604779,42124,0,0,0
7753784215,15,0,0,0
6428199210,1916,0,0,0
3289696161,795,0,0,0
7824488436,4,0,0,0
6985644275,8,0,0,0
2439823223,44713,1,0,0
3748424772,513,0,0,0
1800385851,74,0,0,0
5367034453,343204,1,1,0
3728526493,217920,1,1,0
7498889041,16324,1,0,0
1444320690,1009,0,0,0
1737066827,288,0,0,0
1581142481,211,0,0,0
1192230491,23084,0,0,1
1406272600,760,0,0,0
3579398864,20581,0,0,1
2004025945,412,0,0,0
2488623404,565480,0,0,1
1371668934,11305,0,0,0
1957405325,1304057,1,1,0
7790309609,3,0,0,0
2967529507,1974619,1,1,1
1991743625,196735,0,1,1
7763487456,8,0,0,0
3294047032,4018,0,0,0
5531191383,1607,0,0,0
7158483129,5,0,0,0
2728041997,315576,0,1,1
3952560564,514965,1,1,0
5719106853,10498,0,0,0
7756373798,648,1,0,0
7783920666,2,0,0,0
7464410883,70,1,0,0
5644848622,271301,0,1,1
6486045447,35,0,0,0
2001359750,523,0,0,0
7775500534,18,0,0,0
2144373165,474421,1,1,0
1557605344,6801538,1,1,1
7319841702,109,0,0,0
5536454953,256214,0,1,1
5051077448,784183,0,1,1
1658749840,1413398,0,1,1
1896650227,3313805,1,1,1
1274460913,202295,1,1,1
5186098344,353003,1,1,0
5533324781,10,0,0,0
1593711535,252622,0,1,1
6117220849,15,0,0,0
1771818187,145725,0,1,1
2732997450,14098,1,0,0
2807311221,194,0,0,0
6998945820,150,0,0,0
3279802155,11337,0,0,0
5179456352,46,0,0,0
2128270293,155701,1,0,0
2990599634,203,0,0,0
6735970977,1,0,0,0
2230631943,15823844,1,1,1
7494721402,65,0,0,0
5413805921,81,0,0,0
3253149731,22071,0,0,0
5673019474,83,0,0,0
5896568152,2,0,0,0
7484175077,64,0,0,0
1830092594,63658,0,0,1
3889217502,332917,1,0,0
6348019742,51460,0,0,0
1765799707,1280,0,0,0
6326091295,1689,0,0,0
6505187037,9740,0,0,0
5508373096,17107,1,0,0
6380183364,584,0,0,0
3944818252,13526,0,0,0
1085730397,445,0,0,0
1684338181,3667,0,0,0
1114857685,1171,0,0,0
2011805155,259739,0,1,1
7646325086,6,0,0,0
6853055467,4,0,0,0
6745203185,1,0,0,0
3280325720,526,0,0,0
3956635751,81495,1,0,0
3354394424,853122,1,1,0
2063818872,79,0,0,0
6318597455,96,0,0,0
2049389352,4133097,1,1,1
1445727135,44149,0,0,1
5710242575,2305297,1,1,1
1286022822,171390,0,1,1
6430462284,99378,0,0,0
2403703974,728,0,0,0
6035724444,96,0,0,0
5216929318,28719,0,0,0
5168914744,179787,1,1,0
1884150484,2432,0,0,0
1828887503,3235578,1,1,0
5587441792,83,0,0,0
2118463901,401,0,0,0
5826240499,2234,0,0,0
6597763601,5,0,0,0
1628603557,41640,0,0,1
2586618421,289,0,0,0
3623597887,139503,1,1,0
1738750001,470,0,0,0
7857613254,5,0,0,0
2275003937,41752,1,0,0
2010021631,350091,0,1,1
2925141777,1781508,1,0,0
3783790120,83997,1,0,0
6041475090,21674,0,0,0
7766778203,12,0,0,0
3981914927,272,0,0,0
6203957333,22,0,0,0
7740042164,20,0,0,0
1578839965,3768298,1,1,1
6724296692,121,0,0,0
6724296599,32,0,0,0
6724296533,35,0,0,0
2686904145,1957587,0,0,0
5454431791,186,0,0,0
3839222393,289668,1,0,0
7827638777,77,0,0,0
5709638460,259,0,0,0
6765960531,47,0,0,0
6646193223,53,0,0,0
5200788218,304,0,0,0
5296354956,1485443,0,1,1
2540201414,1184652,1,1,0
2824076494,904,0,0,0
5092322854,8000,0,0,0
3707839924,6056,1,0,0
5378885240,21662,0,0,0
3223374402,565,0,0,0
7832198445,43,0,0,0
1152128731,2595,0,0,0
6056364912,1539971,0,1,1
5617775353,1130171,0,1,1
6017283028,823083,1,1,1
5999228575,2407904,1,1,1
5967421723,830193,1,1,1
6014513352,2958771,1,1,1
5995009672,70573,1,0,1
2170106721,353155,0,1,1
2875455054,418608,1,1,1
3095383747,2956003,0,1,1
1958343163,108,0,0,0
2590506110,872906,0,1,0
7311846241,10,0,0,0
1694547700,527,0,0,0
2411362032,781945,0,1,1
5827707422,720,0,0,0
6192628695,215,0,0,0
5556774255,29211,0,0,0
1881465203,148,0,0,0
6486097045,357,0,0,0
2743329507,892,0,0,0
7365775164,8,0,0,0
1959444680,2152162,1,1,0
2428943841,42474,1,0,1
6894754102,46061,1,0,0
7466311698,2012,1,0,0
5186875314,1451,1,0,0
6749272930,155,0,0,0
2398976723,2244,0,0,0
1763864272,9925684,0,1,1
6355501567,106,0,0,0
7750349109,2194035,0,0,0
5617036708,1823299,1,0,1
3993260686,329,0,0,0
1956442760,22789,1,0,0
1012409040,74,0,0,0
7513776514,11,0,0,0
1765230662,27498,0,0,1
5732764009,40331,1,0,0
1769365270,543,0,0,0
6176066263,26925,0,0,1
2746939653,145950,1,0,1
6065831829,1014494,1,1,1
5069463102,344090,1,1,1
6404799293,106299,0,0,0
6002842109,5150514,0,1,1
2590506090,2137173,1,1,0
7769446149,148,0,0,0
7442733868,43,0,0,0
5016542562,687,0,0,0
3697271680,526359,0,1,1
1668726803,493230,0,1,1
5782820754,120,0,0,0
6641530553,54,0,0,0
2015108055,2014698,1,1,0
6838361402,1818,0,0,0
5713934016,14,0,0,0
2182231263,2453456,0,1,1
1078657314,62754,1,0,1
5824190568,13,0,0,0
7570985997,96,0,0,0
7466513234,1024,0,0,0
6428938465,591,0,0,0
1496814565,33078869,1,1,1
5218863823,95,0,0,0
2473524907,298,0,0,0
2240099322,630318,1,1,0
2566267767,1238814,1,1,0
2536133272,503423,0,1,1
2727764653,15486,1,0,0
2673430262,137258,0,1,1
2496574801,316724,0,1,1
5778808092,121,0,0,0
2010261880,857585,0,1,1
2284688785,537,0,0,0
3755223644,404613,0,1,1
5259281664,158,0,0,0
6175983188,41,0,0,0
6486649353,5682,0,0,0
2524268364,465,0,0,0
2655176573,507896,0,1,0
1246151574,3774955,0,1,1
1438833400,202,0,0,0
5575176831,6001,0,0,0
1739961924,133011,1,0,1
7457773950,1,0,0,0
1994318621,364,0,0,0
5606646849,320,0,0,0
3994341837,53,0,0,0
3882918423,145,0,0,0
1747036803,399780,0,1,1
7318646324,123,0,0,0
7007372164,94520,0,0,1
5384145163,242,0,0,0
6056467200,90,0,0,0
3760192265,1232743,0,1,1
2590506130,2073348,1,1,0
3653935805,211669,0,0,1
7549617026,505,0,0,0
2624475621,2012,0,0,0
2676630095,822,0,0,0
1626249132,12254,0,0,0
6019764668,48,0,0,0
2271051770,6208357,1,1,1
7726845623,9,0,0,0
6099213281,1561,0,0,0
3515639462,1344454,1,1,1
2519935117,2231,0,0,0
5912093316,1261,0,0,0
2339634231,135761,1,1,0
7807016715,2028,1,0,0
7310744124,89003,1,0,1
5885640466,297017,1,1,0
1444000740,125,0,0,0
7615661091,268090,1,1,1
6323511651,14450,0,0,0
1654199135,592,0,0,0
6092651628,151,0,0,0
5446393790,472,0,0,0
1059182642,336,0,0,0
5561396163,12732,1,0,0
1708159150,2584470,1,1,0
5780949476,128136,0,0,0
3645726762,25636,1,0,0
2308963527,1419988,1,1,1
6514423381,392,1,0,0
1271913280,84009,1,0,1
7301828750,150578,0,0,1
1668955237,1507,0,0,0
1634365454,2621184,0,1,1
5633271930,1341,0,0,0
2970723445,34828,1,0,0
1905912064,1704442,1,1,1
1427994754,238613,0,1,1
1879179857,362789,1,1,1
1896818853,687,0,0,0
5370374351,154,0,0,0
1700087532,8058394,1,1,1
7487390194,34,0,0,0
2308941133,377798,1,1,1
2401556321,102366,1,0,0
6859366615,53625,0,0,0
3513925122,3554,0,0,0
6089511743,708858,0,0,0
7814593502,3,0,0,0
2729316750,290,0,0,0
2673596491,90395,1,0,0
6239800534,50,0,0,0
7320749884,31,0,0,0
3625181413,296,0,0,0
5833532811,106,0,0,0
2359224985,2667618,1,1,1
7564249660,2101,0,0,0
6516579468,15563,0,0,1
3183107112,3156977,1,1,1
1747109160,113100,1,0,0
2711059781,1641011,0,1,1
1576974584,1086069,0,1,1
6649056292,1273,0,0,0
2050260197,4120277,0,1,1
3498446914,1152484,1,1,0
2635818911,1340939,1,1,0
1887790981,19458530,1,1,1
6795345659,393,0,0,0
2590372690,1062,0,0,0
1774057271,7980223,1,1,1
5838278470,1645,0,0,0
2827102952,7336840,1,1,1
5394582858,196477,0,1,1
2014001543,8295,0,0,0
2338978405,311,0,0,0
1920901005,58021,1,0,0
1096778425,3926184,0,1,1
5180490263,1970,0,0,0
2217990184,52853,0,0,0
1665003262,138448,1,0,0
6451746664,6488,1,0,0
3225337522,29420,1,0,0
2170767397,189,0,0,0
7780948505,27,0,0,0
6541785049,868,0,0,0
3074181393,1107038,1,1,0
3600956903,380035,1,1,0
6859446137,137,0,0,0
5255238879,5,0,0,0
1804825813,3924,0,0,0
2320076235,43,0,0,0
7842674800,146,0,0,0
2490757421,74619,1,0,0
6568582221,112792,1,0,0
7832471767,110843,1,0,0
5890672121,2059560,1,1,1
1418215643,275,0,0,0
2188202475,2284041,1,1,1
7456797141,35,0,0,0
5157649774,5606,1,0,0
1798176874,532,0,0,0
2311255963,225,0,0,0
5635356468,54,0,0,0
1655444627,17041060,1,1,1
7759266006,1,0,0,0
1644635485,1044,0,0,0
6485079499,227093,0,0,1
7485234262,16,0,0,0
5160292950,345,0,0,0
6032307104,77,0,0,0
6619945799,1052,0,0,0
7558619738,203,0,0,0
1096744364,300,0,0,0
3901624042,5708271,1,1,1
7476748260,1027485,1,1,1
6191122349,434,0,0,0
2072724293,475176,1,1,1
7790052165,3186,1,0,0
1956272773,29710,1,0,0
2783296033,1434,0,0,0
1165975013,630331,0,1,1
6078810349,150,0,0,0
3550087824,95,0,0,0
1656700354,8658,0,0,1
7564637655,9,0,0,0
1211639421,1090820,0,1,1
2021451413,592,0,0,0
6081699908,1353,0,0,0
1390818265,21839,0,0,1
1858865470,680582,1,1,1
1740217264,2932,0,0,0
1259914383,1683201,0,1,1
6508016609,2468191,1,1,1
3971945116,9162,1,0,0
3830450171,10,0,0,0
5276502634,85,0,0,0
7437670813,4,0,0,0
7518680977,11,0,0,0
3307503492,95432,1,0,0
7759510134,83,0,0,0
2169618520,10312,0,0,0
5514816797,65,0,0,0
5342220662,2311243,1,1,0
2795386610,577,0,0,0
1291229497,1698,0,0,0
1899950161,3159173,1,1,1
2195600811,6181026,1,1,1
2510322510,24916,1,0,0
5654468717,2829,1,0,0
6077475888,138,0,0,0
2243434165,646,0,0,0
6370081309,11981,0,0,1
7321672761,78797,1,0,0
3077017910,128,0,0,0
1715258967,789,0,0,0
3040304801,2122,0,0,0
7857476671,1,0,0,0
5908184802,429299,1,1,0
6096012226,454,0,0,0
2618671427,4899238,0,0,0
5625245150,13608,1,0,0
2399617944,298,0,0,0
5261311814,193,0,0,0
1657914910,2075907,1,1,1
1816852673,2283,0,0,0
2759594203,103,0,0,0
7584095811,3844,1,0,0
5109010241,67508,1,0,0
1230601965,3085,0,0,0
1223010357,96,0,0,0
1661833631,518,0,0,0
1406664000,661,0,0,0
1730703320,527,0,0,0
6365114529,35,0,0,0
2564504215,177308,1,0,0
5581980327,13824,0,0,0
1796569171,1144,0,0,0
5425985446,29590,1,0,0
2318265821,19699131,0,1,1
7837984076,8,0,0,0
7510449420,7,0,0,0
3803582901,30,0,0,0
2093064533,874,0,0,0
3655831647,316144,0,0,1
1668589317,11928276,1,1,1
1615035562,13,0,0,0
6406318256,206,0,0,0
7030322196,1186407,1,1,1
1805969883,707,0,0,0
5526983125,95,0,0,0
3169421133,309,0,0,0
3164457921,1272,0,0,0
5418406950,203,0,0,0
1497087080,12873730,1,1,1
3303480313,189403,0,1,1
1345642115,827,0,0,0
1280581912,92955,0,0,1
2477538737,113251,1,0,1
1710226151,161660,1,0,1
2635159794,823458,1,1,0
7547564036,3,0,0,0
2260699671,90006,1,0,1
1848664714,1301,0,0,0
